molecule_chembl_id,Smiles,pIC50,bioactivity_class
CHEMBL1824646,COc1cc2c(cn1)c(C(=O)N1CCNCC1)c(Oc1cc(F)ccc1C)n2-c1ccccc1,7.137,1
CHEMBL1824645,COc1cc2c(cn1)c(C(=O)N1CCNCC1)c(Cc1cccc(F)c1C)n2-c1ccccc1,8.222,1
CHEMBL524076,CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@](O)(CCCCOC)c2cccc(C)c2)C1,7.174,1
CHEMBL556976,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCN2CCS(=O)(=O)CC2)C(C)C)ccc1OC.Cl,8.699,1
CHEMBL2017109,CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@@H]2c2ccc(F)c(F)c2)c1Br,8.921,1
CHEMBL2322205,COCCCCC1(CNC(=O)C2CCCNC2)c2ccccc2Oc2ccccc21,5.398,0
CHEMBL3321920,COc1cc(CCCC(=O)NC(=N)NCc2ccccc2)c([N+](=O)[O-])cc1OC,4.523,0
CHEMBL536993,CNC(=O)CCNC(=O)[C@@H](C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(OC)c(OCCCOC)c1)C(C)C)C(C)C.Cl,8.523,1
CHEMBL534739,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCCS(=O)(=O)C(C)(C)C)C(C)C)ccc1OC.Cl,8.222,1
CHEMBL536519,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCCN)C(C)C)ccc1OC.Cl,7.432,1
CHEMBL1639,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,9.222,1
CHEMBL3633309,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)Cn2cc(CN3CCCCC3)nn2)C(C)C)C(C)C)ccc1OC.Cl,9.0,1
CHEMBL1910315,O=C([C@H]1CNCC[C@]1(O)c1ccc(F)c(F)c1)N(Cc1cn(Cc2ccccc2)c2cccc(F)c12)C1CC1,10.301,1
CHEMBL2204736,CC(C)CCNC(=O)[C@@H]1CNC[C@H](CN2CC(=O)N(c3ccccc3Cl)CC2(C)C)C1,6.391,1
CHEMBL1910319,O=C([C@H]1CNCC[C@]1(O)c1ccc(F)c(F)c1)N(Cc1cn(Cc2cccc(F)c2)c2cccc(F)c12)C1CC1,8.319,1
CHEMBL1910316,O=C([C@H]1CNCC[C@]1(O)c1ccc(F)c(F)c1)N(Cc1cn(Cc2ccccc2OC(F)F)c2cccc(F)c12)C1CC1,6.481,1
CHEMBL2028947,CC[C@H](C)[C@H](NC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CCCOP(=O)(O)O)C(C)C)C(=O)NCc1cccc[n+]1[O-],8.721,1
CHEMBL3318937,COCCCn1cc(CN(C(=O)[C@H]2CNC[C@@H](C(=O)N[C@H](CCO)c3ccccc3)C2)C2CC2)c2ccccc21,9.398,1
CHEMBL393363,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cccc(C(F)(F)F)c1)O2,7.222,1
CHEMBL398387,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C1(CC1)O2,7.0,1
CHEMBL1825189,Cc1c(F)cccc1Cc1nccc2c(C(=O)N3CCNCC3)c(Cc3cccc(F)c3C)n(-c3ccccc3)c12,8.301,1
CHEMBL1825187,Cc1ccc(F)cc1Oc1c(C(=O)N2CCNCC2)c2ccnc(Cc3ccccc3)c2n1-c1ccccc1,6.717,1
CHEMBL3404004,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2OC(=O)N(C)Cc2ccccc2-n2cccc2)C(C)C)ccc1OC,8.046,1
CHEMBL557977,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCc2ccccn2)C(C)C)ccc1OC.Cl,7.854,1
CHEMBL537667,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCCC(N)=O)C(C)C)ccc1OC.Cl,8.523,1
CHEMBL537666,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCC(N)=O)C(C)C)ccc1OC.Cl,8.155,1
CHEMBL540885,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)N[C@H](C)CC(N)=O)C(C)C)C(C)C)ccc1OC.Cl,8.222,1
CHEMBL557788,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCN2C[C@H](C)O[C@H](C)C2)C(C)C)ccc1OC.Cl,8.097,1
CHEMBL558184,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCN(C)C)C(C)C)ccc1OC.Cl,7.921,1
CHEMBL534505,CNC(=O)[C@@H](C)CNC(=O)[C@@H](C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(OC)c(OCCCOC)c1)C(C)C)C(C)C.Cl,8.699,1
CHEMBL197198,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COCc2ccc(F)c(F)c2)cc1,6.602,1
CHEMBL371616,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COCc2ccncc2)cc1,6.0,1
CHEMBL3403990,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2OCc2cccc(-c3ccccc3OC)c2)C(C)C)ccc1OC,7.187,1
CHEMBL3321918,COc1ccc(Cl)c(CC(=O)NC(=N)NCc2ccccc2)c1,4.523,0
CHEMBL1923114,O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1ccc(Cl)cc1Cl)C1CC1,8.886,1
CHEMBL1910297,O=C([C@H]1CNCC[C@]1(O)c1ccc(F)c(F)c1)N(Cc1c[nH]c2cccc(F)c12)C1CC1,8.699,1
CHEMBL1795905,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2cc(=O)n(C)c(C)c2C)C2CC2)cc(OCCOC)c1,7.097,1
CHEMBL371193,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COCc2ccc(F)cc2)cc1,6.347,1
CHEMBL495587,CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@](O)(CCCCOC)c2cc(C)ccc2F)C1,7.174,1
CHEMBL1818044,COCCCC[C@@](O)(c1ccccc1Oc1ccccc1)[C@@H]1CCCN(C(=O)[C@@H]2CC[C@@H](N)C2)C1,5.843,0
CHEMBL1076461,COc1cccc(CN(C(=O)C2=C(c3ccc(CCCOc4c(F)ccc(F)c4Cl)cc3)C[C@H]3COC[C@H]2N3)C2CC2)c1C,7.377,1
CHEMBL241458,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCC(F)(F)F)C(=O)C(C)(c1cc(F)cc(F)c1)O2,6.851,1
CHEMBL2024249,COCCCC[C@@](O)(c1cccc(Cl)c1F)[C@@H]1CCCN(C(=O)NC[C@@H](N)CC2CCCCC2)C1,8.658,1
CHEMBL3978240,COC(=O)[C@@H]1CNC[C@H](N(CC(C)C)C(=O)c2cnc(C(C)(C)C)nc2NCc2ccco2)C1,8.0,1
CHEMBL3400440,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)C2CCOCC2)C(C)C)ccc1OC,5.648,0
CHEMBL3400437,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2Nc2ccc3nc[nH]c3c2)C(C)C)ccc1OC,6.839,1
CHEMBL3962635,COC(=O)NCCCn1nc([C@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)c2ccc(C)nc21,8.432,1
CHEMBL3143482,CC[C@H](C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)CCCCCCC(=O)N(C)CCS(=O)(=O)[O-])C(C)C)C(=O)NCc1cccc[n+]1[O-].[Na+],8.921,1
CHEMBL1276277,COc1ccccc1COCCCOc1ccc(N2CCNC[C@@H]2COC2=CC3C(C=C2)CCCN3CCNC(C)=O)cc1,9.301,1
CHEMBL1910545,Cc1ccc(Cn2cc(CN(C(=O)[C@H]3CNCC[C@]3(O)c3ccc(F)c(F)c3)C3CC3)c3c(F)cccc32)cn1,7.319,1
CHEMBL32002,COc1ccccc1COCCCOc1ccc([C@H]2CCNC[C@@H]2OCc2ccc3c(c2)NCCC3)cc1,9.678,1
CHEMBL539164,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COCc2cccnc2)cc1,7.921,1
CHEMBL1910296,COCCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)C2CC2)c1,8.959,1
CHEMBL567688,COc1ccc(C2(c3ccc(F)c(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc1C,4.24,0
CHEMBL1091852,CC(CN)(Cc1ccc(CCCOc2c(F)ccc(F)c2Cl)cc1)C(=O)N(Cc1cccc(Cl)c1Cl)C1CC1,6.678,1
CHEMBL4126759,CCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](CO)C2)nc2ccccc21,7.678,1
CHEMBL378225,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,4.301,0
CHEMBL2322210,CC(O)CN1CC2c3ccccc3Nc3ccccc3C2C1,7.0,1
CHEMBL3403985,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2OCc2cccc(Oc3ccccc3)c2)C(C)C)ccc1OC,6.602,1
CHEMBL1761518,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC#N)CC2)c1,7.963,1
CHEMBL1957789,COCC(F)(F)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2ccc(-c3ccccc3CCNC(C)=O)cc2C)cc1,9.495,1
CHEMBL1957797,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2ccc(-c3ccccc3CCNC(C)=O)cc2C)cc1,9.357,1
CHEMBL1957676,CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccc(F)c(F)c2)c(Cl)c1,9.301,1
CHEMBL1957791,CCC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)c(Cl)c1,8.319,1
CHEMBL2322208,Cc1ccc(S(=O)(=O)N[C@H]2CNC[C@@H](C(=O)NCC3c4ccccc4Oc4ccccc43)C2)cc1,7.046,1
CHEMBL1946051,Cc1c(F)cccc1Cc1cc2c(cc1O)c(C(=O)N1CCNCC1)c(Cc1cccc(F)c1C)n2-c1ccccc1,6.37,1
CHEMBL1910288,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@]2(O)c2cccc(Cl)c2)C2CC2)cc(OCCOC)c1,6.018,1
CHEMBL1923110,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@]23OC(=O)Cc2ccccc23)C2CC2)cc(OCCOC)c1,6.538,1
CHEMBL3925242,CC(C)CN(C(=O)c1cnc(C(C)(C)C)nc1NCc1ccco1)C1CCCNC1.Cl.Cl,8.921,1
CHEMBL1909649,CON(C)C(=O)Cn1cc(CN(C(=O)[C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)C2CC2)c2c(F)cccc21,9.0,1
CHEMBL1761530,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC(=O)O)CC2)c1,8.252,1
CHEMBL1092186,Cc1cc(Cl)c(OCCCc2ccc(CC(CN)C(=O)N(Cc3cccc(Cl)c3Cl)C3CC3)cc2)c(Cl)c1,7.538,1
CHEMBL1093287,COCCOc1ccc(Cl)c(CN(C(=O)C(CN)Cc2ccc(CCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,7.745,1
CHEMBL1092756,NCC(Cc1ccc(CCCOc2c(F)ccc(F)c2Cl)cc1)C(=O)N(Cc1cccc(Cl)c1Cl)C1CC1,7.678,1
CHEMBL2016937,O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1cc(-c2ccc(F)cc2Cl)no1,5.022,0
CHEMBL3142183,CC[C@H](C)[C@H](NC(=O)C(F)(F)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC1N=CC=N1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccn1,7.886,1
CHEMBL75117,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1,9.456,1
CHEMBL1824948,Cc1cccc(C)c1Oc1c(C(=O)N2CCN[C@@H](CO)C2)c2ncccc2n1-c1ccccc1,6.845,1
CHEMBL1824929,Cc1cccc(F)c1Oc1c(C(=O)N2CCNCC2)c2ncccc2n1-c1ccccc1,7.131,1
CHEMBL1824935,Cc1cccc(C)c1Oc1c(C(=O)N2CCNCC2)c2ncccc2n1-c1ccccc1,7.854,1
CHEMBL2048702,CCCCNC(=O)[C@@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(C)C.O=C(O)/C=C/C(=O)O,9.0,1
CHEMBL2322894,COCCCOc1cc(C(=O)N(C[C@H]2CNC[C@@H]2Cc2ccccc2)C(C)C)ccc1OC.Cl,5.569,0
CHEMBL2322608,COCCCOc1cc(C(=O)N(CC2CNCC2Cc2ccccc2)c2ccc(Cl)cc2)ccc1OC.Cl,5.77,0
CHEMBL2322606,COCCCOc1cc(CN(CC2CNCC2Cc2ccccc2)c2ccc(Cl)cc2)ccc1OC.Cl,5.009,0
CHEMBL2322895,Cl.Clc1ccc(N(CC2CNCC2Cc2ccccc2)c2ccccc2)cc1,4.854,0
CHEMBL3142175,CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccn1,7.62,1
CHEMBL1795901,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccccc2)C2CC2)cc(OCCOC)c1,6.237,1
CHEMBL1795902,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2cccnc2)C2CC2)cc(OCCOC)c1,7.347,1
CHEMBL1795902,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2cccnc2)C2CC2)cc(OCCOC)c1,6.854,1
CHEMBL1796067,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2ncccc2c1,8.658,1
CHEMBL239496,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,8.149,1
CHEMBL1276497,COc1cccc(OCCCc2cccnc2)c1C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,7.409,1
CHEMBL496024,COCCCO[C@@H](c1ccccc1)[C@@H]1CCCN(C(=O)N[C@H](CN)CC2CCCCC2)C1,6.511,1
CHEMBL4130109,COCCCCc1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)ncn1-c1ccccc1,9.081,1
CHEMBL4126453,COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nnc1-c1ccccc1,8.854,1
CHEMBL1092525,Cc1cc(Cl)c(OCCCc2ccc(CC(CN)C(=O)N(Cc3cc(CCCO)ccc3Cl)C3CC3)cc2)c(Cl)c1,8.194,1
CHEMBL2322609,COCCCOc1cc(C(=O)N(CC2CNCC2Cc2ccccc2)c2ccccc2)ccc1OC.Cl,5.721,0
CHEMBL298370,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@@H](O)CCS(=O)(=O)CC(C)C,5.495,0
CHEMBL4204601,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)[C@@H]3CC[C@H](N)C3)C2)c1,8.481,1
CHEMBL1796073,Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cn(Cc3ccccc3)c3cccc(F)c23)C2CC2)cc1=O,10.699,1
CHEMBL3400439,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)C2CCCCC2)C(C)C)ccc1OC,6.0,1
CHEMBL1796062,COCCCc1cc(Br)cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,8.77,1
CHEMBL1796062,COCCCc1cc(Br)cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,8.456,1
CHEMBL1796063,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)cc(Br)c1C,8.62,1
CHEMBL2017108,CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)c1C(C)O,8.347,1
CHEMBL2387552,CC[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(=O)Nc1ccc(F)cc1.O=C(O)/C=C/C(=O)O,8.796,1
CHEMBL1639,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,9.222,1
CHEMBL470882,CC(=O)N1C[C@H]2N[C@H](CC(c3ccc(CCCOc4cc(F)ccc4Br)cc3)=C2C(=O)N(Cc2cccc(Cl)c2Cl)C2CC2)C1,6.64,1
CHEMBL507083,COc1ccccc1COCCCOc1ccc(C2=C(C(=O)N(Cc3ccc(Cl)cc3)C3CC3)[C@H]3CN(C(C)=O)C[C@@H](C2)N3)cc1,6.341,1
CHEMBL3321924,COc1ccc(CC(=O)NC(=N)N[C@@H](Cc2ccccc2)C(=O)NCCN2C(=O)c3ccccc3C2=O)cc1OC,5.076,0
CHEMBL2387551,CC(C)[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(=O)Nc1ccc(F)cc1.O=C(O)/C=C/C(=O)O,8.854,1
CHEMBL2204741,CCC[C@@H](NC(=O)[C@@H]1CNC[C@H](N2CC(=O)N(c3ccccc3Cl)CC2(C)C)C1)c1ccccc1.O=C(O)/C=C/C(=O)O,8.602,1
CHEMBL1270073,Cc1ccc(F)cc1Oc1c(C(=O)N2CCNCC2)c2ccc(C(=O)O)cc2n1-c1ccccc1,6.914,1
CHEMBL1270074,Cc1ccc(F)cc1Oc1c(C(=O)N2CCNCC2)c2ccc(OCCN(C)C)cc2n1-c1ccccc1,7.538,1
CHEMBL1270376,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2cccc(F)c2n1-c1ccccc1,7.076,1
CHEMBL1276462,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)C[C@H](C)c1ccccc1,7.959,1
CHEMBL3318944,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2cc(OCC)c(CC)cn2)C2CC2)C1.Cl,9.699,1
CHEMBL1076450,O=C(C1=C(c2ccc(CCCOc3c(F)ccc(F)c3Cl)cc2)C2(CC2)CNC1)N(Cc1cccc(Cl)c1Cl)C1CC1,7.469,1
CHEMBL3400452,CC[C@@H](OC(=O)N[C@@H]1CNC[C@H]1CN(C(=O)c1ccc(OC)c(OCCCOC)c1)C(C)C)c1ccccc1,7.824,1
CHEMBL3400442,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)CC2CCCCC2)C(C)C)ccc1OC,6.347,1
CHEMBL1825177,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2nc(O)ccc2n1-c1ccccc1,5.796,0
CHEMBL1824621,Cc1ccc(F)cc1Oc1c(C(=O)N2CCNCC2)c2cccnc2n1-c1ccccc1,6.402,1
CHEMBL1093287,COCCOc1ccc(Cl)c(CN(C(=O)C(CN)Cc2ccc(CCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,9.678,1
CHEMBL1824960,Cc1cnc2c(C(=O)N3CCNCC3)c(Oc3cc(F)ccc3C)n(-c3ccccc3)c2c1,7.854,1
CHEMBL2387444,CC(C)CNC(=O)[C@@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(C)C.O=C(O)/C=C/C(=O)O,8.854,1
CHEMBL1824619,O=C(c1c(Oc2ccccc2F)n(-c2ccccc2)c2ncccc12)N1CCNCC1,5.296,0
CHEMBL1825182,O=C(c1c(Cc2ccccc2)n(-c2ccccc2)c2cnccc12)N1CCNCC1,6.119,1
CHEMBL1825183,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2ccncc2n1-c1ccccc1,7.585,1
CHEMBL1824964,Cc1cnc2c(C(=O)N3CCNCC3)c(Cc3cccc(F)c3C)n(-c3ccccc3)c2c1,8.046,1
CHEMBL1824634,CCCc1ccnc2c1c(C(=O)N1CCNCC1)c(Oc1c(C)cccc1C)n2-c1ccccc1,6.73,1
CHEMBL1824633,CCCc1ccnc2c1c(C(=O)N1CCNCC1)c(Oc1cc(F)ccc1C)n2-c1ccccc1,5.733,0
CHEMBL1824624,O=C(c1c(Cc2ccccc2)n(-c2ccccc2)c2ncccc12)N1CCNCC1,5.193,0
CHEMBL3937249,COCCCOc1cc([C@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc2onc(C)c12,6.699,1
CHEMBL4128795,COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(C)(C)O)C2)nc2ccccc21,9.143,1
CHEMBL1910302,COCCCc1ccc(F)c2c(CN(C(=O)[C@H]3CNCC[C@]3(O)c3ccc(F)c(F)c3)C3CC3)cn(CCCOC)c12,8.357,1
CHEMBL1910304,COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)C2CC2)c2c(F)ccc(CS(C)(=O)=O)c21,9.745,1
CHEMBL1910292,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)C2CC2)cc(OCCOC)c1,7.886,1
CHEMBL2024249,COCCCC[C@@](O)(c1cccc(Cl)c1F)[C@@H]1CCCN(C(=O)NC[C@@H](N)CC2CCCCC2)C1,9.569,1
CHEMBL4215948,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC[C@@H](N)CO)C2)c1,6.745,1
CHEMBL4214201,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)C3CCCCN3)C2)c1,5.699,0
CHEMBL4212823,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CCN)C2)c1,7.0,1
CHEMBL1271079,COCCCOc1ccccc1-n1c(Oc2ccccc2)c(C(=O)N2CCNCC2)c2ccccc21,6.757,1
CHEMBL1270973,O=C(c1c(Oc2ccccc2)n(-c2ccccn2)c2ccccc12)N1CCNCC1,5.304,0
CHEMBL1270771,O=C(c1c(Oc2ccccc2)n(-c2ccccc2)c2ccccc12)N1CCNCC1Cc1ccccc1,5.347,0
CHEMBL4212429,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC3CCCNC3)C2)c1,7.398,1
CHEMBL1910321,O=C([C@H]1CNCC[C@]1(O)c1ccc(F)c(F)c1)N(Cc1cn(Cc2cccnc2)c2cccc(F)c12)C1CC1,10.0,1
CHEMBL3633306,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)Cn2cc(CN(C)C)nn2)C(C)C)C(C)C)ccc1OC.Cl,8.721,1
CHEMBL3633310,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)Cn2cc(CN3CCOCC3)nn2)C(C)C)C(C)C)ccc1OC.Cl,8.959,1
CHEMBL2347208,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,3.699,0
CHEMBL2387555,CC(C)[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(=O)Nc1ccc(F)c(F)c1.O=C(O)/C=C/C(=O)O,8.721,1
CHEMBL1825184,COc1cc2c(C(=O)N3CCNCC3)c(Cc3cccc(F)c3C)n(-c3ccccc3)c2cn1,6.071,1
CHEMBL2048563,COCCCOc1ccccc1N1CC(C)(C)N(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)CC1=O.O=C(O)/C=C/C(=O)O,8.481,1
CHEMBL605408,COC(=O)NCCO[C@@H](c1cccc(Cl)c1)[C@@H]1CCCN(C(=O)N[C@H](CN)CC2CCCCC2)C1,8.585,1
CHEMBL2048705,CCCCNC(=O)[C@@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2cc(F)ccc2Cl)CC1(C)C)C(C)C.O=C(O)/C=C/C(=O)O,8.699,1
CHEMBL2048562,COCCCOc1cccc(N2CCN(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)CC2=O)c1.O=C(O)/C=C/C(=O)O,6.398,1
CHEMBL4206425,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC[C@H](N)CO)C2)c1,6.337,1
CHEMBL4207673,CCc1cccc(-c2c(Cl)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)[C@@H]3CC[C@H](NC)C3)C2)c1,8.367,1
CHEMBL4202961,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CCCNCCO)C2)c1,8.602,1
CHEMBL4214743,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC[C@H](N)C(=O)OCc3ccccc3)C2)c1,6.347,1
CHEMBL4211697,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC3CCNCC3)C2)c1,8.796,1
CHEMBL4209579,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CN)C2)c1,5.42,0
CHEMBL2322207,COCCCCC1(CNC(=O)[C@@H]2CNC[C@H](NS(=O)(=O)c3ccc(C)cc3)C2)c2ccccc2Oc2ccccc21,8.523,1
CHEMBL3143416,COP(=O)(C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)OC,7.699,1
